Time,Latitude,Longitude,Altitude,Easting,Northing,Zone,Letter
5816,42.333956666666666,8.768228333333333,32.5,480905.90737982834,4686882.142314895,32,T
5817,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5817,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5817,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5818,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5818,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5818,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5819,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5819,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5819,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5820,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5820,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5820,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5821,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5821,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5821,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5821,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5821,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5821,42.333956666666666,8.768226666666667,32.6,480905.77007441723,4686882.14268895,32,T
5822,42.333955,8.768226666666667,32.6,480905.7695702677,4686881.957629904,32,T
5822,42.333955,8.768226666666667,32.6,480905.7695702677,4686881.957629904,32,T
5822,42.333955,8.768226666666667,32.6,480905.7695702677,4686881.957629904,32,T
5823,42.333955,8.768226666666667,32.6,480905.7695702677,4686881.957629904,32,T
5823,42.333955,8.768226666666667,32.6,480905.7695702677,4686881.957629904,32,T
5823,42.333955,8.768226666666667,32.6,480905.7695702677,4686881.957629904,32,T
5824,42.333955,8.768226666666667,32.7,480905.7695702677,4686881.957629904,32,T
5824,42.333955,8.768226666666667,32.7,480905.7695702677,4686881.957629904,32,T
5824,42.333955,8.768226666666667,32.7,480905.7695702677,4686881.957629904,32,T
5825,42.333955,8.768226666666667,32.7,480905.7695702677,4686881.957629904,32,T
